time,EURUSD,GBPUSD,USDJPY,USDCHF,EURJPY,GBPJPY,EURGBP
2025-12-15 21:46:34.716546,1.17515,1.33737,155.227,0.79643,182.414,207.583,0.87864
2025-12-15 21:46:35.733052,1.17515,1.33739,155.226,0.79643,182.415,207.585,0.87864
2025-12-15 21:46:36.752674,1.17516,1.33739,155.227,0.79643,182.416,207.586,0.87864
2025-12-15 21:46:37.772366,1.17515,1.33739,155.227,0.79643,182.416,207.586,0.87864
2025-12-15 21:46:38.780790,1.17515,1.33738,155.227,0.79643,182.416,207.585,0.87864
2025-12-15 21:46:39.793308,1.17515,1.33738,155.227,0.79643,182.415,207.584,0.87864
2025-12-15 21:46:40.805009,1.17515,1.33739,155.227,0.79643,182.415,207.586,0.87864
2025-12-15 21:46:41.816820,1.17516,1.33739,155.227,0.79643,182.416,207.584,0.87864
2025-12-15 21:46:43.832484,1.17516,1.33738,155.227,0.79643,182.415,207.583,0.87864
2025-12-15 21:46:44.848395,1.17516,1.33738,155.227,0.79643,182.415,207.584,0.87864
2025-12-15 21:46:45.857542,1.17516,1.33738,155.227,0.79643,182.416,207.584,0.87864
2025-12-15 21:46:46.866610,1.17516,1.33738,155.227,0.79643,182.416,207.585,0.87864
2025-12-15 21:46:47.875036,1.17516,1.33738,155.227,0.79643,182.416,207.584,0.87864
2025-12-15 21:46:48.884015,1.17516,1.33738,155.227,0.79643,182.416,207.586,0.87864
2025-12-15 21:46:49.892019,1.17516,1.33739,155.227,0.79643,182.416,207.587,0.87864
2025-12-15 21:46:50.903930,1.17516,1.33739,155.227,0.79643,182.417,207.588,0.87864
2025-12-15 21:46:51.916596,1.17516,1.3374,155.227,0.79643,182.417,207.587,0.87864
2025-12-15 21:46:52.928475,1.17516,1.33739,155.227,0.79643,182.403,207.586,0.87864
2025-12-15 21:46:53.944839,1.17516,1.33739,155.227,0.79643,182.402,207.587,0.87864
2025-12-15 21:46:54.957456,1.17516,1.33739,155.227,0.79643,182.402,207.586,0.87864
2025-12-15 21:46:55.966285,1.17515,1.3374,155.226,0.79641,182.403,207.586,0.87864
2025-12-15 21:46:56.989407,1.17515,1.3374,155.226,0.79639,182.415,207.586,0.87864
2025-12-15 21:46:58.001791,1.17515,1.3374,155.227,0.7964,182.415,207.585,0.87864
2025-12-15 21:46:59.018581,1.17515,1.33739,155.227,0.7964,182.415,207.585,0.87864
2025-12-15 21:47:00.026800,1.17515,1.33739,155.227,0.7964,182.417,207.589,0.87864
2025-12-15 21:47:01.038511,1.17515,1.33739,155.228,0.7964,182.416,207.589,0.87864
2025-12-15 21:47:03.052876,1.17513,1.33737,155.231,0.79641,182.414,207.586,0.87864
2025-12-15 21:47:04.079166,1.17513,1.33737,155.231,0.79641,182.416,207.588,0.87864
2025-12-15 21:47:05.091647,1.17513,1.33737,155.231,0.79641,182.417,207.588,0.87864
2025-12-15 21:47:06.099857,1.17513,1.33737,155.231,0.79641,182.417,207.587,0.87864
2025-12-15 21:47:07.109671,1.17513,1.33737,155.231,0.79641,182.417,207.588,0.87864
2025-12-15 21:47:08.118080,1.17513,1.33737,155.231,0.79641,182.403,207.588,0.87864
2025-12-15 21:47:10.125960,1.17513,1.33736,155.232,0.79641,182.402,207.587,0.87864
2025-12-15 21:47:11.144661,1.17513,1.33737,155.231,0.79641,182.402,207.588,0.87864
2025-12-15 21:47:12.160660,1.17512,1.33736,155.231,0.79641,182.404,207.589,0.87863
2025-12-15 21:47:13.182703,1.17512,1.33736,155.232,0.79641,182.402,207.589,0.87863
2025-12-15 21:47:14.194203,1.17511,1.33736,155.232,0.79643,182.401,207.584,0.87864
2025-12-15 21:47:15.215080,1.17511,1.33736,155.232,0.79643,182.403,207.589,0.87864
2025-12-15 21:47:16.226314,1.17511,1.33736,155.231,0.79643,182.403,207.589,0.87864
2025-12-15 21:47:17.235056,1.17511,1.33736,155.232,0.79643,182.403,207.589,0.87864
2025-12-15 21:47:18.243077,1.17511,1.33735,155.232,0.79643,182.402,207.587,0.87864
2025-12-15 21:47:23.265036,1.17511,1.33736,155.232,0.79643,182.402,207.586,0.87864
2025-12-15 21:47:24.277062,1.17511,1.33736,155.232,0.79643,182.402,207.587,0.87864
2025-12-15 21:47:28.288869,1.17511,1.33736,155.232,0.79644,182.402,207.587,0.87863
2025-12-15 21:47:29.300114,1.17511,1.33736,155.233,0.79644,182.403,207.588,0.87863
2025-12-15 21:47:33.317866,1.17509,1.33736,155.233,0.79645,182.401,207.588,0.87863
2025-12-15 21:47:35.334241,1.17509,1.33736,155.233,0.79645,182.402,207.588,0.87862
2025-12-15 21:47:36.346222,1.17509,1.33736,155.233,0.79645,182.4,207.588,0.87862
2025-12-15 21:47:37.354458,1.17509,1.33736,155.232,0.79645,182.4,207.588,0.87862
2025-12-15 21:47:38.362835,1.17509,1.33736,155.232,0.79645,182.4,207.589,0.87862
2025-12-15 21:47:39.371373,1.17509,1.33736,155.233,0.79645,182.401,207.588,0.87862
2025-12-15 21:47:40.388121,1.17509,1.33736,155.232,0.79645,182.401,207.588,0.87862
2025-12-15 21:47:41.396169,1.17509,1.33736,155.232,0.79645,182.401,207.589,0.87862
2025-12-15 21:47:42.404889,1.17509,1.33736,155.233,0.79645,182.401,207.589,0.87862
2025-12-15 21:47:43.413827,1.17509,1.33734,155.233,0.79646,182.402,207.587,0.87862
2025-12-15 21:47:44.434112,1.17509,1.33734,155.235,0.79646,182.402,207.587,0.87862
2025-12-15 21:47:45.442805,1.17509,1.33736,155.235,0.79646,182.402,207.589,0.87862
2025-12-15 21:47:46.455134,1.17509,1.33736,155.234,0.79646,182.402,207.59,0.87862
2025-12-15 21:47:47.466833,1.17509,1.33736,155.235,0.79646,182.403,207.592,0.87862
2025-12-15 21:47:48.482763,1.17509,1.33737,155.241,0.79646,182.406,207.599,0.87862
2025-12-15 21:47:49.502880,1.17509,1.33737,155.241,0.79646,182.407,207.6,0.87862
2025-12-15 21:47:50.514870,1.17509,1.33736,155.241,0.79646,182.409,207.599,0.87862
2025-12-15 21:47:51.530228,1.17507,1.33736,155.243,0.79649,182.408,207.601,0.87861
2025-12-15 21:47:52.553345,1.17507,1.33735,155.243,0.79649,182.407,207.601,0.87861
2025-12-15 21:47:55.567670,1.17507,1.33736,155.243,0.79649,182.407,207.601,0.8786
2025-12-15 21:47:56.578593,1.17507,1.33736,155.241,0.79649,182.407,207.6,0.87859
2025-12-15 21:47:57.594493,1.17507,1.33736,155.242,0.79649,182.407,207.6,0.87859
2025-12-15 21:47:58.602435,1.17507,1.33738,155.242,0.79649,182.407,207.602,0.87859
2025-12-15 21:47:59.614122,1.17507,1.33736,155.242,0.79649,182.407,207.601,0.87859
2025-12-15 21:48:01.626529,1.17507,1.33736,155.242,0.79649,182.407,207.6,0.8786
2025-12-15 21:48:02.637917,1.17507,1.33736,155.242,0.79649,182.406,207.6,0.8786
2025-12-15 21:48:03.645843,1.17507,1.33735,155.242,0.79649,182.407,207.6,0.8786
2025-12-15 21:48:04.657682,1.17507,1.33736,155.242,0.79649,182.407,207.6,0.87861
2025-12-15 21:48:06.669848,1.17507,1.33736,155.242,0.79649,182.407,207.601,0.8786
2025-12-15 21:48:07.681726,1.17507,1.33736,155.243,0.79649,182.408,207.601,0.8786
2025-12-15 21:48:08.694185,1.17507,1.33734,155.243,0.79649,182.409,207.6,0.8786
2025-12-15 21:48:10.710642,1.17507,1.33736,155.243,0.79649,182.408,207.602,0.87859
2025-12-15 21:48:13.732146,1.17507,1.33736,155.243,0.79649,182.407,207.6,0.87859
2025-12-15 21:48:14.744110,1.17507,1.33736,155.243,0.79649,182.407,207.603,0.87859
2025-12-15 21:48:15.752498,1.17507,1.33736,155.243,0.79649,182.408,207.603,0.87859
2025-12-15 21:48:16.760320,1.17507,1.33735,155.243,0.79649,182.408,207.603,0.87859
2025-12-15 21:48:17.768616,1.17507,1.33735,155.243,0.79649,182.407,207.603,0.87859
2025-12-15 21:48:19.778434,1.17507,1.33735,155.243,0.79649,182.421,207.619,0.87859
2025-12-15 21:48:20.790724,1.17507,1.33735,155.242,0.79649,182.421,207.619,0.87859
2025-12-15 21:48:21.799053,1.17507,1.33735,155.242,0.79649,182.407,207.618,0.87859
2025-12-15 21:48:22.810942,1.17506,1.33736,155.242,0.79649,182.408,207.618,0.87859
2025-12-15 21:48:24.828395,1.17506,1.33736,155.242,0.79649,182.408,207.603,0.87859
2025-12-15 21:48:25.835983,1.17506,1.33737,155.242,0.79649,182.407,207.603,0.87859
2025-12-15 21:48:26.847491,1.17506,1.33737,155.242,0.79649,182.408,207.603,0.8786
2025-12-15 21:48:27.859676,1.17506,1.33737,155.243,0.79649,182.407,207.603,0.8786
2025-12-15 21:48:28.871824,1.17506,1.33737,155.243,0.79649,182.408,207.603,0.8786
2025-12-15 21:48:30.881247,1.17506,1.33737,155.243,0.79649,182.407,207.603,0.8786
2025-12-15 21:48:31.888342,1.17508,1.33738,155.243,0.79644,182.403,207.601,0.87859
2025-12-15 21:48:32.914633,1.17508,1.33738,155.243,0.79644,182.403,207.603,0.87859
2025-12-15 21:48:33.922654,1.17508,1.33738,155.241,0.79644,182.408,207.603,0.87859
2025-12-15 21:48:34.935449,1.17508,1.33738,155.241,0.79644,182.409,207.604,0.87859
2025-12-15 21:48:35.947036,1.17508,1.33738,155.242,0.79645,182.408,207.603,0.87859
2025-12-15 21:48:36.965904,1.17508,1.33738,155.241,0.79645,182.408,207.619,0.87859
2025-12-15 21:48:37.978155,1.17508,1.33739,155.241,0.79645,182.408,207.604,0.87859
2025-12-15 21:48:40.991440,1.17508,1.33739,155.241,0.79645,182.408,207.605,0.87859
2025-12-15 21:48:42.000275,1.17508,1.3374,155.242,0.79645,182.423,207.606,0.87859
2025-12-15 21:48:43.018903,1.17508,1.3374,155.242,0.79645,182.409,207.605,0.87859
2025-12-15 21:48:44.031268,1.17508,1.3374,155.242,0.79644,182.409,207.606,0.87859
2025-12-15 21:48:45.043330,1.17508,1.3374,155.242,0.79645,182.409,207.605,0.87859
2025-12-15 21:48:46.055002,1.17508,1.3374,155.242,0.79644,182.409,207.605,0.87859
2025-12-15 21:48:47.063611,1.17508,1.3374,155.242,0.79645,182.409,207.605,0.87859
2025-12-15 21:48:48.072563,1.17508,1.33739,155.242,0.79645,182.409,207.605,0.87859
2025-12-15 21:48:50.081670,1.17508,1.33738,155.243,0.79645,182.411,207.607,0.87859
2025-12-15 21:48:51.100289,1.17508,1.33738,155.243,0.79645,182.412,207.607,0.87859
2025-12-15 21:48:52.108322,1.17508,1.33738,155.243,0.79645,182.411,207.607,0.87859
2025-12-15 21:48:53.116208,1.17508,1.33739,155.243,0.79644,182.412,207.607,0.87859
2025-12-15 21:48:54.131706,1.17508,1.33739,155.243,0.79644,182.411,207.607,0.87859
2025-12-15 21:48:55.141110,1.17508,1.33739,155.244,0.79645,182.412,207.608,0.87859
2025-12-15 21:48:56.159089,1.17508,1.33739,155.243,0.79645,182.412,207.608,0.87859
2025-12-15 21:48:57.168579,1.17507,1.33738,155.244,0.79648,182.41,207.604,0.87859
2025-12-15 21:48:58.194844,1.17508,1.33738,155.244,0.79648,182.41,207.604,0.87859
2025-12-15 21:48:59.203003,1.17508,1.33738,155.244,0.79646,182.41,207.604,0.87859
2025-12-15 21:49:00.211357,1.17508,1.33737,155.245,0.79646,182.411,207.606,0.87859
2025-12-15 21:49:01.230268,1.17509,1.33737,155.244,0.79646,182.412,207.606,0.87859
2025-12-15 21:49:02.245773,1.17509,1.33737,155.243,0.79644,182.412,207.606,0.87859
2025-12-15 21:49:03.258183,1.17509,1.33737,155.243,0.79644,182.412,207.604,0.8786
2025-12-15 21:49:04.270662,1.17508,1.33737,155.243,0.79644,182.426,207.62,0.8786
2025-12-15 21:49:05.285282,1.17508,1.33737,155.243,0.79644,182.418,207.62,0.8786
2025-12-15 21:49:07.294421,1.17508,1.33737,155.243,0.79644,182.417,207.619,0.8786
2025-12-15 21:49:08.305361,1.17508,1.33736,155.244,0.79644,182.418,207.62,0.8786
2025-12-15 21:49:09.323584,1.17508,1.33737,155.244,0.79644,182.42,207.623,0.8786
2025-12-15 21:49:10.339345,1.17508,1.33737,155.244,0.79644,182.426,207.622,0.8786
2025-12-15 21:49:11.351870,1.17508,1.33737,155.244,0.79644,182.428,207.623,0.8786
2025-12-15 21:49:12.365036,1.17508,1.33737,155.245,0.79644,182.426,207.622,0.8786
2025-12-15 21:49:13.381615,1.17508,1.33737,155.244,0.79644,182.426,207.621,0.8786
2025-12-15 21:49:14.394636,1.17508,1.33737,155.244,0.79644,182.426,207.624,0.8786
2025-12-15 21:49:16.404089,1.17508,1.33737,155.244,0.79644,182.426,207.622,0.8786
2025-12-15 21:49:18.413727,1.17508,1.33737,155.244,0.79644,182.427,207.622,0.8786
2025-12-15 21:49:19.418830,1.17509,1.33737,155.244,0.79644,182.426,207.622,0.8786
2025-12-15 21:49:21.432977,1.17509,1.33737,155.244,0.79644,182.426,207.621,0.8786
2025-12-15 21:49:24.443622,1.17509,1.33736,155.245,0.79644,182.426,207.606,0.8786
2025-12-15 21:49:26.459811,1.17509,1.33736,155.244,0.79644,182.428,207.606,0.8786
2025-12-15 21:49:27.471157,1.17509,1.33736,155.244,0.79644,182.428,207.607,0.8786
2025-12-15 21:49:28.479501,1.17509,1.33736,155.244,0.79644,182.428,207.606,0.8786
2025-12-15 21:49:32.490534,1.17509,1.33736,155.244,0.79644,182.426,207.606,0.8786
2025-12-15 21:49:34.500005,1.17509,1.33736,155.245,0.79644,182.427,207.623,0.8786
2025-12-15 21:49:35.516120,1.17509,1.33736,155.245,0.79644,182.412,207.623,0.8786
2025-12-15 21:49:36.523384,1.17508,1.33738,155.245,0.79644,182.413,207.624,0.8786
2025-12-15 21:49:39.543605,1.17508,1.33738,155.244,0.79644,182.412,207.607,0.8786
2025-12-15 21:49:41.560814,1.17508,1.33737,155.245,0.79644,182.413,207.607,0.8786
2025-12-15 21:49:42.577215,1.17508,1.33737,155.244,0.79644,182.412,207.606,0.8786
2025-12-15 21:49:43.593792,1.17508,1.33737,155.245,0.79644,182.412,207.606,0.8786
2025-12-15 21:49:45.603310,1.17508,1.33738,155.244,0.79644,182.412,207.608,0.8786
2025-12-15 21:49:46.618598,1.17508,1.33737,155.245,0.79644,182.412,207.606,0.8786
2025-12-15 21:49:47.633267,1.17508,1.33737,155.244,0.79644,182.412,207.606,0.8786
2025-12-15 21:49:48.642651,1.17508,1.33737,155.244,0.79644,182.426,207.622,0.8786
2025-12-15 21:49:49.654868,1.17508,1.33737,155.244,0.79644,182.427,207.622,0.8786
2025-12-15 21:49:50.664166,1.17505,1.33736,155.25,0.79646,182.429,207.626,0.87859
2025-12-15 21:49:51.693759,1.17505,1.33734,155.25,0.79646,182.429,207.627,0.87859
2025-12-15 21:49:52.705161,1.17505,1.33734,155.25,0.79646,182.428,207.625,0.87859
2025-12-15 21:49:53.717013,1.17504,1.33734,155.25,0.79647,182.427,207.626,0.87859
2025-12-15 21:49:54.736788,1.17504,1.33733,155.251,0.79646,182.412,207.626,0.87859
2025-12-15 21:49:55.755477,1.17504,1.33733,155.251,0.79646,182.413,207.628,0.87858
2025-12-15 21:49:56.772201,1.17504,1.33733,155.251,0.79647,182.412,207.627,0.87858
2025-12-15 21:49:57.788105,1.17504,1.3373,155.252,0.79647,182.413,207.622,0.87859
2025-12-15 21:49:58.812117,1.17504,1.3373,155.251,0.79647,182.413,207.604,0.87859
2025-12-15 21:49:59.824368,1.17504,1.3373,155.252,0.79647,182.412,207.603,0.87859
2025-12-15 21:50:00.841396,1.17504,1.3373,155.251,0.79647,182.412,207.603,0.87859
2025-12-15 21:50:01.850687,1.17507,1.33732,155.25,0.79646,182.43,207.626,0.8786
2025-12-15 21:50:02.880604,1.17507,1.33734,155.25,0.79646,182.417,207.625,0.8786
2025-12-15 21:50:03.896862,1.17507,1.33733,155.25,0.79646,182.417,207.609,0.8786
2025-12-15 21:50:04.908884,1.17507,1.33732,155.251,0.79646,182.416,207.608,0.87861
2025-12-15 21:50:05.931373,1.17507,1.33732,155.249,0.79646,182.416,207.603,0.87861
2025-12-15 21:50:06.943260,1.17507,1.33732,155.251,0.79646,182.417,207.604,0.87861
2025-12-15 21:50:07.960182,1.17507,1.3373,155.251,0.79646,182.417,207.604,0.87861
2025-12-15 21:50:08.968312,1.17507,1.3373,155.251,0.79646,182.417,207.605,0.87861
2025-12-15 21:50:09.976552,1.17507,1.3373,155.251,0.79646,182.416,207.605,0.87861
2025-12-15 21:50:10.985105,1.17507,1.3373,155.251,0.79646,182.417,207.605,0.87861
2025-12-15 21:50:11.993587,1.17507,1.3373,155.251,0.79647,182.416,207.604,0.87861
2025-12-15 21:50:13.008464,1.17504,1.3373,155.256,0.79647,182.419,207.605,0.87863
2025-12-15 21:50:14.032662,1.17504,1.33727,155.256,0.79648,182.418,207.607,0.87863
2025-12-15 21:50:17.054726,1.17504,1.33727,155.255,0.79648,182.418,207.606,0.87863
2025-12-15 21:50:18.060282,1.17504,1.33727,155.255,0.79648,182.418,207.607,0.87863
2025-12-15 21:50:19.068983,1.17504,1.33728,155.255,0.79648,182.418,207.609,0.87863
2025-12-15 21:50:20.080670,1.17504,1.33728,155.256,0.79648,182.418,207.608,0.87863
2025-12-15 21:50:21.092198,1.17502,1.33727,155.256,0.79649,182.431,207.623,0.87863
2025-12-15 21:50:22.115400,1.17502,1.33727,155.256,0.79649,182.43,207.623,0.87863
2025-12-15 21:50:23.124268,1.17502,1.33726,155.257,0.79649,182.431,207.623,0.87862
2025-12-15 21:50:24.143649,1.17503,1.33726,155.257,0.79649,182.432,207.624,0.87862
2025-12-15 21:50:25.160299,1.17503,1.33726,155.257,0.79649,182.432,207.623,0.87862
2025-12-15 21:50:26.168091,1.17502,1.33726,155.257,0.79649,182.431,207.623,0.87862
2025-12-15 21:50:29.182537,1.17502,1.33727,155.257,0.79649,182.431,207.623,0.87862
2025-12-15 21:50:31.192217,1.17502,1.33726,155.257,0.79649,182.431,207.623,0.87863
2025-12-15 21:50:32.204677,1.17502,1.33726,155.257,0.7965,182.417,207.623,0.87863
2025-12-15 21:50:33.217983,1.17502,1.33726,155.256,0.7965,182.418,207.622,0.87863
2025-12-15 21:50:34.233690,1.17502,1.33726,155.256,0.7965,182.418,207.623,0.87863
2025-12-15 21:50:36.244273,1.17502,1.33727,155.257,0.7965,182.418,207.623,0.87863
2025-12-15 21:50:37.255814,1.17502,1.33727,155.257,0.7965,182.418,207.607,0.87863
2025-12-15 21:50:38.263929,1.17502,1.33727,155.257,0.7965,182.418,207.608,0.87863
2025-12-15 21:50:39.272203,1.17502,1.33727,155.257,0.7965,182.418,207.609,0.87863
2025-12-15 21:50:40.280058,1.17502,1.33727,155.257,0.7965,182.419,207.609,0.87863
2025-12-15 21:50:41.288176,1.17502,1.33727,155.257,0.7965,182.417,207.607,0.87863
2025-12-15 21:50:42.300190,1.17502,1.33727,155.257,0.7965,182.418,207.608,0.87863
2025-12-15 21:50:44.313577,1.17502,1.33727,155.257,0.7965,182.418,207.608,0.87862
2025-12-15 21:50:47.323954,1.17502,1.33727,155.257,0.7965,182.419,207.608,0.87862
2025-12-15 21:50:48.331995,1.17501,1.33726,155.256,0.79651,182.417,207.609,0.87862
2025-12-15 21:50:49.357829,1.17501,1.33726,155.257,0.79651,182.417,207.609,0.87862
2025-12-15 21:50:50.367287,1.17501,1.33726,155.256,0.79651,182.43,207.623,0.87862
2025-12-15 21:50:51.383656,1.17501,1.33726,155.256,0.79651,182.431,207.624,0.87862
2025-12-15 21:50:52.397252,1.17501,1.33726,155.257,0.79651,182.431,207.624,0.87862
2025-12-15 21:50:53.404911,1.17502,1.33726,155.257,0.79651,182.416,207.623,0.87862
2025-12-15 21:50:56.422760,1.17502,1.33726,155.258,0.79651,182.417,207.609,0.87862
2025-12-15 21:50:57.438332,1.17502,1.33726,155.258,0.79651,182.418,207.608,0.87862
2025-12-15 21:50:59.450614,1.17502,1.33726,155.256,0.79651,182.418,207.608,0.87862
2025-12-15 21:51:00.459202,1.17502,1.33726,155.257,0.79651,182.417,207.607,0.87862
2025-12-15 21:51:01.474031,1.17502,1.33727,155.256,0.79651,182.417,207.608,0.87862
2025-12-15 21:51:02.490338,1.17502,1.33727,155.256,0.79651,182.418,207.608,0.87863
2025-12-15 21:51:04.503212,1.17502,1.33726,155.257,0.79651,182.418,207.607,0.87862
2025-12-15 21:51:07.523145,1.17502,1.33726,155.257,0.79651,182.417,207.607,0.87862
2025-12-15 21:51:08.530777,1.17502,1.33727,155.256,0.79651,182.416,207.607,0.87862
2025-12-15 21:51:09.546418,1.17502,1.33727,155.257,0.79651,182.416,207.607,0.87862
2025-12-15 21:51:10.554094,1.17502,1.33727,155.257,0.79653,182.416,207.607,0.87862
2025-12-15 21:51:11.562763,1.17502,1.33726,155.257,0.79651,182.417,207.606,0.87862
2025-12-15 21:51:12.581858,1.17502,1.33726,155.257,0.79651,182.417,207.607,0.87862
2025-12-15 21:51:14.592209,1.17501,1.33726,155.257,0.79651,182.417,207.607,0.87862
2025-12-15 21:51:16.602681,1.175,1.33726,155.257,0.79651,182.416,207.607,0.87862
2025-12-15 21:51:17.614886,1.17501,1.33723,155.258,0.79651,182.415,207.604,0.87863
2025-12-15 21:51:18.641468,1.17501,1.33723,155.257,0.79651,182.413,207.604,0.87863
2025-12-15 21:51:20.655813,1.17501,1.33723,155.257,0.79651,182.413,207.604,0.87862
2025-12-15 21:51:22.665503,1.17502,1.33727,155.256,0.79651,182.416,207.608,0.87862
2025-12-15 21:51:23.688662,1.17502,1.33727,155.257,0.79651,182.415,207.607,0.87862
2025-12-15 21:51:25.705258,1.17502,1.33728,155.257,0.79651,182.415,207.607,0.87862
2025-12-15 21:51:26.714175,1.17502,1.33727,155.257,0.79651,182.416,207.608,0.87862
2025-12-15 21:51:27.729378,1.17502,1.33727,155.257,0.79651,182.429,207.607,0.87863
2025-12-15 21:51:28.745212,1.17502,1.33727,155.257,0.79651,182.416,207.607,0.87863
2025-12-15 21:51:29.753820,1.17502,1.33726,155.257,0.79651,182.415,207.606,0.87863
2025-12-15 21:51:30.769795,1.17501,1.33726,155.257,0.79651,182.413,207.606,0.87863
2025-12-15 21:51:31.782842,1.17501,1.33726,155.257,0.79654,182.413,207.606,0.87863
2025-12-15 21:51:32.790898,1.17501,1.33726,155.257,0.79653,182.413,207.606,0.87863
2025-12-15 21:51:33.799609,1.17501,1.33727,155.256,0.79649,182.414,207.606,0.87863
2025-12-15 21:51:34.819228,1.17501,1.33726,155.256,0.79649,182.414,207.605,0.87863
2025-12-15 21:51:36.832734,1.17502,1.33726,155.257,0.7965,182.415,207.605,0.87863
2025-12-15 21:51:37.850404,1.17502,1.33726,155.256,0.7965,182.416,207.606,0.87863
2025-12-15 21:51:38.865478,1.17502,1.33725,155.256,0.7965,182.414,207.605,0.87863
2025-12-15 21:51:39.880793,1.17502,1.33725,155.257,0.7965,182.414,207.603,0.87863
2025-12-15 21:51:40.892860,1.17502,1.33725,155.257,0.7965,182.413,207.604,0.87863
2025-12-15 21:51:41.905226,1.17502,1.33725,155.256,0.7965,182.415,207.602,0.87863
2025-12-15 21:51:42.920437,1.17502,1.33725,155.256,0.7965,182.413,207.603,0.87863
2025-12-15 21:51:43.932368,1.17502,1.33725,155.256,0.7965,182.413,207.604,0.87863
2025-12-15 21:51:44.940648,1.17503,1.33726,155.257,0.79649,182.418,207.607,0.87864
2025-12-15 21:51:45.971964,1.17503,1.33726,155.256,0.7965,182.417,207.605,0.87864
2025-12-15 21:51:47.992441,1.17502,1.33725,155.257,0.79649,182.417,207.605,0.87864
2025-12-15 21:51:51.013288,1.17502,1.33725,155.256,0.79649,182.416,207.603,0.87864
2025-12-15 21:51:52.027649,1.17503,1.33726,155.257,0.79649,182.417,207.603,0.87863
2025-12-15 21:51:53.050244,1.17503,1.33723,155.257,0.79649,182.417,207.6,0.87865
2025-12-15 21:51:54.065059,1.17503,1.33724,155.257,0.79649,182.417,207.601,0.87865
2025-12-15 21:51:57.079199,1.17503,1.33723,155.257,0.79649,182.418,207.603,0.87865
2025-12-15 21:51:58.093614,1.17504,1.33722,155.257,0.79649,182.421,207.601,0.87865
2025-12-15 21:51:59.112863,1.17503,1.33722,155.257,0.79649,182.417,207.6,0.87864
2025-12-15 21:52:00.133664,1.17503,1.33723,155.258,0.79649,182.416,207.601,0.87864
2025-12-15 21:52:01.152065,1.17503,1.33724,155.257,0.79649,182.418,207.601,0.87864
2025-12-15 21:52:02.167439,1.17503,1.33724,155.257,0.79649,182.418,207.603,0.87864
2025-12-15 21:52:03.175405,1.17503,1.33724,155.256,0.79649,182.418,207.6,0.87865
2025-12-15 21:52:04.190042,1.17503,1.33722,155.257,0.79649,182.419,207.6,0.87865
2025-12-15 21:52:05.205728,1.17503,1.33724,155.257,0.79649,182.432,207.619,0.87864
2025-12-15 21:52:06.223587,1.17503,1.33724,155.257,0.79649,182.433,207.62,0.87864
2025-12-15 21:52:07.235534,1.17502,1.3372,155.256,0.79649,182.428,207.612,0.87865
2025-12-15 21:52:08.263949,1.17502,1.3372,155.256,0.79649,182.429,207.613,0.87865
2025-12-15 21:52:09.276225,1.17502,1.3372,155.256,0.79649,182.415,207.613,0.87865
2025-12-15 21:52:10.284974,1.17502,1.3372,155.257,0.79649,182.416,207.613,0.87865
2025-12-15 21:52:11.297209,1.17502,1.3372,155.256,0.79649,182.415,207.614,0.87865
2025-12-15 21:52:12.312270,1.17502,1.3372,155.256,0.79649,182.415,207.598,0.87865
2025-12-15 21:52:13.320148,1.17502,1.3372,155.257,0.79649,182.417,207.599,0.87865
2025-12-15 21:52:14.335048,1.17502,1.33721,155.257,0.79649,182.416,207.599,0.87864
2025-12-15 21:52:17.353095,1.17502,1.33721,155.257,0.79649,182.417,207.598,0.87865
2025-12-15 21:52:18.370151,1.17502,1.33722,155.256,0.79649,182.416,207.603,0.87864
2025-12-15 21:52:19.392318,1.17502,1.33725,155.256,0.79649,182.417,207.602,0.87864
2025-12-15 21:52:21.407941,1.17503,1.33727,155.257,0.79649,182.418,207.606,0.87864
2025-12-15 21:52:23.432563,1.17503,1.33729,155.257,0.79649,182.417,207.608,0.87863
2025-12-15 21:52:24.452003,1.17503,1.33729,155.256,0.79649,182.417,207.608,0.87863
2025-12-15 21:52:25.460304,1.17503,1.33729,155.256,0.79649,182.415,207.608,0.87863
2025-12-15 21:52:26.468862,1.17503,1.33729,155.256,0.79649,182.416,207.608,0.87863
2025-12-15 21:52:28.474683,1.17504,1.33729,155.256,0.79649,182.425,207.609,0.87862
2025-12-15 21:52:29.493429,1.17504,1.33729,155.256,0.79649,182.425,207.609,0.87863
2025-12-15 21:52:30.502024,1.17504,1.33729,155.255,0.79649,182.423,207.608,0.87862
2025-12-15 21:52:31.520274,1.17504,1.33729,155.255,0.79649,182.424,207.609,0.87863
2025-12-15 21:52:32.532842,1.17504,1.33728,155.256,0.79649,182.424,207.608,0.87863
2025-12-15 21:52:33.548558,1.17504,1.33728,155.255,0.79649,182.425,207.608,0.87863
2025-12-15 21:52:34.560152,1.17503,1.33728,155.255,0.79649,182.425,207.608,0.87863
2025-12-15 21:52:35.568863,1.17503,1.33728,155.256,0.79649,182.424,207.607,0.87863
2025-12-15 21:52:36.583990,1.17503,1.33728,155.255,0.79649,182.433,207.609,0.87863
2025-12-15 21:52:37.598760,1.17503,1.33728,155.255,0.79649,182.431,207.608,0.87863
2025-12-15 21:52:38.610809,1.17503,1.33728,155.256,0.79649,182.431,207.608,0.87863
2025-12-15 21:52:39.619006,1.17503,1.33728,155.255,0.79649,182.432,207.607,0.87863
2025-12-15 21:52:40.635212,1.17503,1.33728,155.256,0.79649,182.432,207.607,0.87863
